Legend:

1-P =,Untitled 1 Process
1-A =,Untitled 1 Ambient


Interval:,1,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C
576,9/12/2014,10:44:37 PM,38,27.3
577,9/12/2014,10:44:38 PM,38,27.3
578,9/12/2014,10:44:39 PM,38,27.3
579,9/12/2014,10:44:40 PM,38,27.3
580,9/12/2014,10:44:41 PM,38,27.3
581,9/12/2014,10:44:42 PM,38,27.3
582,9/12/2014,10:44:43 PM,38,27.3
583,9/12/2014,10:44:44 PM,38,27.3
584,9/12/2014,10:44:45 PM,38,27.3
585,9/12/2014,10:44:46 PM,38,27.3
586,9/12/2014,10:44:47 PM,38,27.3
587,9/12/2014,10:44:48 PM,38,27.3
588,9/12/2014,10:44:49 PM,38,27.3
589,9/12/2014,10:44:50 PM,38,27.3
590,9/12/2014,10:44:51 PM,38,27.3
591,9/12/2014,10:44:52 PM,38,27.3
592,9/12/2014,10:44:53 PM,38,27.3
593,9/12/2014,10:44:54 PM,38,27.3
594,9/12/2014,10:44:55 PM,38,27.3
595,9/12/2014,10:44:56 PM,38,27.3
596,9/12/2014,10:44:57 PM,38,27.3
597,9/12/2014,10:44:58 PM,38,27.3
598,9/12/2014,10:44:59 PM,38,27.3
599,9/12/2014,10:45:00 PM,38,27.3
600,9/12/2014,10:45:01 PM,38,27.3
601,9/12/2014,10:45:02 PM,38,27.3
602,9/12/2014,10:45:03 PM,38,27.3
603,9/12/2014,10:45:04 PM,38,27.3
604,9/12/2014,10:45:05 PM,38,27.3
605,9/12/2014,10:45:06 PM,38,27.3
606,9/12/2014,10:45:07 PM,38,27.3
607,9/12/2014,10:45:08 PM,38,27.3
608,9/12/2014,10:45:09 PM,38,27.3
609,9/12/2014,10:45:10 PM,38,27.3
610,9/12/2014,10:45:11 PM,38,27.3
611,9/12/2014,10:45:12 PM,38,27.3
612,9/12/2014,10:45:13 PM,38,27.3
613,9/12/2014,10:45:14 PM,38,27.3
614,9/12/2014,10:45:15 PM,38,27.3
615,9/12/2014,10:45:16 PM,38,27.3
616,9/12/2014,10:45:17 PM,37,27.3
617,9/12/2014,10:45:18 PM,37,27.3
618,9/12/2014,10:45:19 PM,37,27.3
619,9/12/2014,10:45:20 PM,37,27.3
620,9/12/2014,10:45:21 PM,37,27.3
621,9/12/2014,10:45:22 PM,37,27.3
622,9/12/2014,10:45:23 PM,37,27.3
623,9/12/2014,10:45:24 PM,37,27.3
624,9/12/2014,10:45:25 PM,37,27.3
625,9/12/2014,10:45:26 PM,37,27.3
626,9/12/2014,10:45:27 PM,37,27.3
627,9/12/2014,10:45:28 PM,37,27.3
628,9/12/2014,10:45:29 PM,37,27.3
629,9/12/2014,10:45:30 PM,37,27.3
630,9/12/2014,10:45:31 PM,37,27.3
631,9/12/2014,10:45:32 PM,37,27.3
632,9/12/2014,10:45:33 PM,37,27.3
633,9/12/2014,10:45:34 PM,37,27.3
634,9/12/2014,10:45:35 PM,37,27.3
635,9/12/2014,10:45:36 PM,37,27.3
636,9/12/2014,10:45:37 PM,37,27.3
637,9/12/2014,10:45:38 PM,37,27.3
638,9/12/2014,10:45:39 PM,37,27.3
639,9/12/2014,10:45:40 PM,37,27.3
640,9/12/2014,10:45:41 PM,37,27.3
641,9/12/2014,10:45:42 PM,37,27.3
642,9/12/2014,10:45:43 PM,37,27.3
643,9/12/2014,10:45:44 PM,37,27.3
644,9/12/2014,10:45:45 PM,37,27.3
645,9/12/2014,10:45:46 PM,37,27.3
646,9/12/2014,10:45:47 PM,37,27.3
647,9/12/2014,10:45:49 PM,35,27.3
648,9/12/2014,10:45:50 PM,35,27.3
649,9/12/2014,10:45:51 PM,35,27.3
650,9/12/2014,10:45:52 PM,35,27.3
651,9/12/2014,10:45:53 PM,35,27.3
652,9/12/2014,10:45:54 PM,35,27.3
653,9/12/2014,10:45:55 PM,35,27.3
654,9/12/2014,10:45:56 PM,35,27.3
655,9/12/2014,10:45:57 PM,35,27.3
656,9/12/2014,10:45:58 PM,35,27.3
657,9/12/2014,10:45:59 PM,35,27.3
658,9/12/2014,10:46:00 PM,35,27.3
659,9/12/2014,10:46:01 PM,35,27.3
660,9/12/2014,10:46:02 PM,35,27.3
661,9/12/2014,10:46:03 PM,36,27.3
662,9/12/2014,10:46:04 PM,36,27.3
663,9/12/2014,10:46:05 PM,36,27.3
664,9/12/2014,10:46:06 PM,36,27.3
665,9/12/2014,10:46:07 PM,36,27.3
666,9/12/2014,10:46:08 PM,36,27.3
667,9/12/2014,10:46:09 PM,36,27.3
668,9/12/2014,10:46:10 PM,36,27.3
669,9/12/2014,10:46:11 PM,36,27.3
670,9/12/2014,10:46:12 PM,36,27.3
671,9/12/2014,10:46:13 PM,36,27.3
672,9/12/2014,10:46:14 PM,36,27.3
673,9/12/2014,10:46:15 PM,36,27.3
674,9/12/2014,10:46:16 PM,36,27.3
675,9/12/2014,10:46:17 PM,36,27.3
676,9/12/2014,10:46:18 PM,36,27.3
677,9/12/2014,10:46:19 PM,36,27.3
678,9/12/2014,10:46:20 PM,37,27.3
679,9/12/2014,10:46:21 PM,37,27.3
680,9/12/2014,10:46:22 PM,37,27.3
681,9/12/2014,10:46:23 PM,37,27.3
682,9/12/2014,10:46:24 PM,37,27.3
683,9/12/2014,10:46:25 PM,37,27.3
684,9/12/2014,10:46:26 PM,37,27.3
685,9/12/2014,10:46:27 PM,37,27.3
686,9/12/2014,10:46:28 PM,37,27.3
687,9/12/2014,10:46:29 PM,37,27.3
688,9/12/2014,10:46:30 PM,38,27.3
689,9/12/2014,10:46:31 PM,38,27.3
690,9/12/2014,10:46:32 PM,38,27.3
691,9/12/2014,10:46:33 PM,38,27.3
692,9/12/2014,10:46:34 PM,38,27.3
693,9/12/2014,10:46:35 PM,38,27.3
694,9/12/2014,10:46:36 PM,39,27.3
695,9/12/2014,10:46:37 PM,39,27.3
696,9/12/2014,10:46:38 PM,39,27.3
697,9/12/2014,10:46:39 PM,39,27.3
698,9/12/2014,10:46:40 PM,39,27.3
699,9/12/2014,10:46:41 PM,41,27.3
700,9/12/2014,10:46:42 PM,41,27.3
701,9/12/2014,10:46:43 PM,41,27.3
702,9/12/2014,10:46:44 PM,41,27.3
703,9/12/2014,10:46:45 PM,41,27.3
704,9/12/2014,10:46:46 PM,41,27.3
705,9/12/2014,10:46:47 PM,42,27.3
706,9/12/2014,10:46:48 PM,42,27.3
707,9/12/2014,10:46:49 PM,42,27.3
708,9/12/2014,10:46:50 PM,42,27.3
709,9/12/2014,10:46:51 PM,42,27.3
710,9/12/2014,10:46:52 PM,44,27.3
711,9/12/2014,10:46:53 PM,44,27.3
712,9/12/2014,10:46:54 PM,44,27.3
713,9/12/2014,10:46:55 PM,44,27.3
714,9/12/2014,10:46:56 PM,44,27.3
715,9/12/2014,10:46:57 PM,44,27.3
716,9/12/2014,10:46:58 PM,44,27.3
717,9/12/2014,10:46:59 PM,45,27.3
718,9/12/2014,10:47:01 PM,45,27.3
719,9/12/2014,10:47:02 PM,47,27.3
720,9/12/2014,10:47:03 PM,47,27.3
721,9/12/2014,10:47:04 PM,47,27.3
722,9/12/2014,10:47:05 PM,47,27.3
723,9/12/2014,10:47:06 PM,47,27.3
724,9/12/2014,10:47:07 PM,49,27.3
725,9/12/2014,10:47:08 PM,49,27.3
726,9/12/2014,10:47:09 PM,49,27.3
727,9/12/2014,10:47:10 PM,49,27.3
728,9/12/2014,10:47:11 PM,49,27.3
729,9/12/2014,10:47:12 PM,49,27.3
730,9/12/2014,10:47:13 PM,51,27.3
731,9/12/2014,10:47:14 PM,51,27.3
732,9/12/2014,10:47:15 PM,51,27.3
733,9/12/2014,10:47:16 PM,51,27.3
734,9/12/2014,10:47:17 PM,51,27.3
735,9/12/2014,10:47:18 PM,51,27.3
736,9/12/2014,10:47:19 PM,52,27.3
737,9/12/2014,10:47:20 PM,53,27.3
738,9/12/2014,10:47:21 PM,53,27.3
739,9/12/2014,10:47:22 PM,53,27.3
740,9/12/2014,10:47:23 PM,54,27.3
741,9/12/2014,10:47:24 PM,54,27.3
742,9/12/2014,10:47:25 PM,56,27.3
743,9/12/2014,10:47:26 PM,56,27.3
744,9/12/2014,10:47:27 PM,56,27.3
745,9/12/2014,10:47:28 PM,56,27.3
746,9/12/2014,10:47:29 PM,56,27.3
747,9/12/2014,10:47:30 PM,58,27.3
748,9/12/2014,10:47:31 PM,58,27.3
749,9/12/2014,10:47:32 PM,58,27.3
750,9/12/2014,10:47:33 PM,59,27.3
751,9/12/2014,10:47:34 PM,59,27.3
752,9/12/2014,10:47:35 PM,61,27.3
753,9/12/2014,10:47:36 PM,61,27.3
754,9/12/2014,10:47:37 PM,61,27.3
755,9/12/2014,10:47:38 PM,61,27.3
756,9/12/2014,10:47:39 PM,61,27.3
757,9/12/2014,10:47:40 PM,61,27.3
758,9/12/2014,10:47:41 PM,63,27.3
759,9/12/2014,10:47:42 PM,63,27.3
760,9/12/2014,10:47:43 PM,63,27.3
761,9/12/2014,10:47:44 PM,63,27.3
762,9/12/2014,10:47:45 PM,63,27.3
763,9/12/2014,10:47:46 PM,64,27.3
764,9/12/2014,10:47:47 PM,66,27.3
765,9/12/2014,10:47:48 PM,66,27.3
766,9/12/2014,10:47:49 PM,66,27.3
767,9/12/2014,10:47:50 PM,66,27.3
768,9/12/2014,10:47:51 PM,68,27.3
769,9/12/2014,10:47:52 PM,68,27.3
770,9/12/2014,10:47:53 PM,68,27.3
771,9/12/2014,10:47:54 PM,68,27.3
772,9/12/2014,10:47:55 PM,68,27.3
773,9/12/2014,10:47:56 PM,68,27.3
774,9/12/2014,10:47:57 PM,68,27.3
775,9/12/2014,10:47:58 PM,70,27.3
776,9/12/2014,10:47:59 PM,70,27.3
777,9/12/2014,10:48:00 PM,70,27.3
778,9/12/2014,10:48:01 PM,70,27.3
779,9/12/2014,10:48:02 PM,70,27.3
780,9/12/2014,10:48:03 PM,71,27.3
781,9/12/2014,10:48:04 PM,72,27.3
782,9/12/2014,10:48:05 PM,72,27.3
783,9/12/2014,10:48:06 PM,72,27.3
784,9/12/2014,10:48:07 PM,72,27.3
785,9/12/2014,10:48:08 PM,73,27.3
786,9/12/2014,10:48:09 PM,73,27.3
787,9/12/2014,10:48:10 PM,73,27.3
788,9/12/2014,10:48:11 PM,75,27.3
789,9/12/2014,10:48:12 PM,75,27.3
790,9/12/2014,10:48:14 PM,75,27.3
791,9/12/2014,10:48:15 PM,75,27.3
792,9/12/2014,10:48:16 PM,75,27.3
793,9/12/2014,10:48:17 PM,75,27.3
794,9/12/2014,10:48:18 PM,77,27.3
795,9/12/2014,10:48:19 PM,77,27.3
796,9/12/2014,10:48:20 PM,77,27.3
797,9/12/2014,10:48:21 PM,77,27.3
798,9/12/2014,10:48:22 PM,78,27.3
799,9/12/2014,10:48:23 PM,78,27.3
800,9/12/2014,10:48:24 PM,79,27.3
801,9/12/2014,10:48:25 PM,79,27.3
802,9/12/2014,10:48:26 PM,80,27.3
803,9/12/2014,10:48:27 PM,80,27.3
804,9/12/2014,10:48:28 PM,80,27.3
805,9/12/2014,10:48:29 PM,80,27.3
806,9/12/2014,10:48:30 PM,80,27.3
807,9/12/2014,10:48:31 PM,80,27.3
808,9/12/2014,10:48:32 PM,80,27.3
809,9/12/2014,10:48:33 PM,82,27.3
810,9/12/2014,10:48:34 PM,82,27.3
811,9/12/2014,10:48:35 PM,82,27.3
812,9/12/2014,10:48:36 PM,82,27.3
813,9/12/2014,10:48:37 PM,83,27.3
814,9/12/2014,10:48:38 PM,83,27.3
815,9/12/2014,10:48:39 PM,83,27.3
816,9/12/2014,10:48:40 PM,83,27.3
817,9/12/2014,10:48:41 PM,83,27.3
818,9/12/2014,10:48:42 PM,85,27.3
819,9/12/2014,10:48:43 PM,85,27.2
820,9/12/2014,10:48:44 PM,85,27.2
821,9/12/2014,10:48:45 PM,85,27.3
822,9/12/2014,10:48:46 PM,85,27.3
823,9/12/2014,10:48:47 PM,85,27.3
824,9/12/2014,10:48:48 PM,86,27.3
825,9/12/2014,10:48:49 PM,87,27.3
826,9/12/2014,10:48:50 PM,87,27.3
827,9/12/2014,10:48:51 PM,87,27.3
828,9/12/2014,10:48:52 PM,87,27.3
829,9/12/2014,10:48:53 PM,88,27.3
830,9/12/2014,10:48:54 PM,88,27.3
831,9/12/2014,10:48:55 PM,88,27.3
832,9/12/2014,10:48:56 PM,88,27.3
833,9/12/2014,10:48:57 PM,90,27.3
834,9/12/2014,10:48:58 PM,90,27.3
835,9/12/2014,10:48:59 PM,90,27.3
836,9/12/2014,10:49:00 PM,90,27.3
837,9/12/2014,10:49:01 PM,90,27.3
838,9/12/2014,10:49:02 PM,90,27.3
839,9/12/2014,10:49:03 PM,90,27.3
840,9/12/2014,10:49:04 PM,91,27.3
841,9/12/2014,10:49:05 PM,91,27.3
842,9/12/2014,10:49:06 PM,93,27.3
843,9/12/2014,10:49:07 PM,93,27.3
844,9/12/2014,10:49:08 PM,93,27.3
845,9/12/2014,10:49:09 PM,93,27.2
846,9/12/2014,10:49:10 PM,93,27.2
847,9/12/2014,10:49:11 PM,93,27.2
848,9/12/2014,10:49:12 PM,93,27.2
849,9/12/2014,10:49:13 PM,93,27.2
850,9/12/2014,10:49:14 PM,93,27.2
851,9/12/2014,10:49:15 PM,93,27.2
852,9/12/2014,10:49:16 PM,94,27.2
853,9/12/2014,10:49:17 PM,94,27.2
854,9/12/2014,10:49:18 PM,96,27.2
855,9/12/2014,10:49:19 PM,96,27.2
856,9/12/2014,10:49:20 PM,96,27.2
857,9/12/2014,10:49:21 PM,96,27.2
858,9/12/2014,10:49:22 PM,96,27.2
859,9/12/2014,10:49:23 PM,96,27.2
860,9/12/2014,10:49:24 PM,98,27.2
861,9/12/2014,10:49:26 PM,98,27.2
862,9/12/2014,10:49:27 PM,98,27.2
863,9/12/2014,10:49:28 PM,98,27.2
864,9/12/2014,10:49:29 PM,98,27.2
865,9/12/2014,10:49:30 PM,98,27.2
866,9/12/2014,10:49:31 PM,100,27.2
867,9/12/2014,10:49:32 PM,100,27.2
868,9/12/2014,10:49:33 PM,100,27.2
869,9/12/2014,10:49:34 PM,100,27.2
870,9/12/2014,10:49:35 PM,100,27.2
871,9/12/2014,10:49:36 PM,100,27.2
872,9/12/2014,10:49:37 PM,100,27.2
873,9/12/2014,10:49:38 PM,101,27.2
874,9/12/2014,10:49:39 PM,103,27.2
875,9/12/2014,10:49:40 PM,103,27.2
876,9/12/2014,10:49:41 PM,103,27.2
877,9/12/2014,10:49:42 PM,103,27.2
878,9/12/2014,10:49:43 PM,103,27.2
879,9/12/2014,10:49:44 PM,103,27.2
880,9/12/2014,10:49:45 PM,103,27.2
881,9/12/2014,10:49:46 PM,103,27.2
882,9/12/2014,10:49:47 PM,103,27.2
883,9/12/2014,10:49:48 PM,104,27.2
884,9/12/2014,10:49:49 PM,104,27.2
885,9/12/2014,10:49:50 PM,106,27.2
886,9/12/2014,10:49:51 PM,106,27.2
887,9/12/2014,10:49:52 PM,106,27.2
888,9/12/2014,10:49:53 PM,106,27.2
889,9/12/2014,10:49:54 PM,106,27.2
890,9/12/2014,10:49:55 PM,106,27.2
891,9/12/2014,10:49:56 PM,106,27.2
892,9/12/2014,10:49:57 PM,106,27.2
893,9/12/2014,10:49:58 PM,106,27.2
894,9/12/2014,10:49:59 PM,106,27.2
895,9/12/2014,10:50:00 PM,108,27.2
896,9/12/2014,10:50:01 PM,108,27.2
897,9/12/2014,10:50:02 PM,108,27.2
898,9/12/2014,10:50:03 PM,108,27.2
899,9/12/2014,10:50:04 PM,108,27.2
900,9/12/2014,10:50:05 PM,109,27.2
901,9/12/2014,10:50:06 PM,109,27.2
902,9/12/2014,10:50:07 PM,109,27.2
903,9/12/2014,10:50:08 PM,109,27.2
904,9/12/2014,10:50:09 PM,109,27.2
905,9/12/2014,10:50:10 PM,109,27.2
906,9/12/2014,10:50:11 PM,109,27.2
907,9/12/2014,10:50:12 PM,111,27.2
908,9/12/2014,10:50:13 PM,111,27.2
909,9/12/2014,10:50:14 PM,111,27.2
910,9/12/2014,10:50:15 PM,111,27.2
911,9/12/2014,10:50:16 PM,111,27.2
912,9/12/2014,10:50:17 PM,112,27.2
913,9/12/2014,10:50:18 PM,113,27.2
914,9/12/2014,10:50:19 PM,113,27.2
915,9/12/2014,10:50:20 PM,113,27.2
916,9/12/2014,10:50:21 PM,113,27.2
917,9/12/2014,10:50:22 PM,114,27.2
918,9/12/2014,10:50:23 PM,114,27.2
919,9/12/2014,10:50:24 PM,114,27.2
920,9/12/2014,10:50:25 PM,114,27.2
921,9/12/2014,10:50:26 PM,114,27.2
922,9/12/2014,10:50:27 PM,114,27.2
923,9/12/2014,10:50:28 PM,114,27.2
924,9/12/2014,10:50:29 PM,114,27.2
925,9/12/2014,10:50:30 PM,115,27.2
926,9/12/2014,10:50:31 PM,115,27.2
927,9/12/2014,10:50:32 PM,117,27.2
928,9/12/2014,10:50:33 PM,117,27.2
929,9/12/2014,10:50:34 PM,117,27.2
930,9/12/2014,10:50:35 PM,117,27.2
931,9/12/2014,10:50:36 PM,117,27.2
932,9/12/2014,10:50:38 PM,117,27.2
933,9/12/2014,10:50:39 PM,117,27.2
934,9/12/2014,10:50:40 PM,117,27.2
935,9/12/2014,10:50:41 PM,117,27.2
936,9/12/2014,10:50:42 PM,117,27.2
937,9/12/2014,10:50:43 PM,118,27.2
938,9/12/2014,10:50:44 PM,118,27.2
939,9/12/2014,10:50:45 PM,119,27.2
940,9/12/2014,10:50:46 PM,119,27.2
941,9/12/2014,10:50:47 PM,119,27.2
942,9/12/2014,10:50:48 PM,120,27.2
943,9/12/2014,10:50:49 PM,120,27.2
944,9/12/2014,10:50:50 PM,120,27.2
945,9/12/2014,10:50:51 PM,120,27.2
946,9/12/2014,10:50:52 PM,120,27.2
947,9/12/2014,10:50:53 PM,120,27.2
948,9/12/2014,10:50:54 PM,120,27.2
949,9/12/2014,10:50:55 PM,120,27.2
950,9/12/2014,10:50:56 PM,120,27.2
951,9/12/2014,10:50:57 PM,122,27.2
952,9/12/2014,10:50:58 PM,122,27.2
953,9/12/2014,10:50:59 PM,122,27.2
954,9/12/2014,10:51:00 PM,122,27.2
955,9/12/2014,10:51:01 PM,123,27.2
956,9/12/2014,10:51:02 PM,123,27.2
957,9/12/2014,10:51:03 PM,123,27.2
958,9/12/2014,10:51:04 PM,123,27.2
959,9/12/2014,10:51:05 PM,123,27.2
960,9/12/2014,10:51:06 PM,123,27.2
961,9/12/2014,10:51:07 PM,123,27.2
962,9/12/2014,10:51:08 PM,123,27.2
963,9/12/2014,10:51:09 PM,123,27.2
964,9/12/2014,10:51:10 PM,124,27.2
965,9/12/2014,10:51:11 PM,126,27.2
966,9/12/2014,10:51:12 PM,126,27.2
967,9/12/2014,10:51:13 PM,126,27.2
968,9/12/2014,10:51:14 PM,126,27.2
969,9/12/2014,10:51:15 PM,126,27.2
970,9/12/2014,10:51:16 PM,126,27.2
971,9/12/2014,10:51:17 PM,126,27.2
972,9/12/2014,10:51:18 PM,126,27.2
973,9/12/2014,10:51:19 PM,126,27.2
974,9/12/2014,10:51:20 PM,126,27.2
975,9/12/2014,10:51:21 PM,127,27.2
976,9/12/2014,10:51:22 PM,127,27.2
977,9/12/2014,10:51:23 PM,127,27.2
978,9/12/2014,10:51:24 PM,127,27.2
979,9/12/2014,10:51:25 PM,127,27.2
980,9/12/2014,10:51:26 PM,127,27.2
981,9/12/2014,10:51:27 PM,127,27.2
982,9/12/2014,10:51:28 PM,127,27.2
983,9/12/2014,10:51:29 PM,128,27.2
984,9/12/2014,10:51:30 PM,129,27.2
985,9/12/2014,10:51:31 PM,129,27.2
986,9/12/2014,10:51:32 PM,130,27.2
987,9/12/2014,10:51:33 PM,130,27.2
988,9/12/2014,10:51:34 PM,130,27.2
989,9/12/2014,10:51:35 PM,130,27.2
990,9/12/2014,10:51:36 PM,130,27.2
991,9/12/2014,10:51:37 PM,130,27.2
992,9/12/2014,10:51:38 PM,130,27.2
993,9/12/2014,10:51:39 PM,130,27.2
994,9/12/2014,10:51:40 PM,130,27.2
995,9/12/2014,10:51:41 PM,130,27.2
996,9/12/2014,10:51:42 PM,130,27.2
997,9/12/2014,10:51:43 PM,130,27.2
998,9/12/2014,10:51:44 PM,131,27.2
999,9/12/2014,10:51:45 PM,131,27.2
1000,9/12/2014,10:51:46 PM,133,27.2
1001,9/12/2014,10:51:47 PM,133,27.2
1002,9/12/2014,10:51:48 PM,133,27.2
1003,9/12/2014,10:51:49 PM,133,27.2
1004,9/12/2014,10:51:51 PM,133,27.2
1005,9/12/2014,10:51:52 PM,133,27.2
1006,9/12/2014,10:51:53 PM,133,27.2
1007,9/12/2014,10:51:54 PM,133,27.2
1008,9/12/2014,10:51:55 PM,133,27.2
1009,9/12/2014,10:51:56 PM,133,27.2
1010,9/12/2014,10:51:57 PM,133,27.2
1011,9/12/2014,10:51:58 PM,135,27.2
1012,9/12/2014,10:51:59 PM,135,27.2
1013,9/12/2014,10:52:00 PM,135,27.2
1014,9/12/2014,10:52:01 PM,135,27.2
1015,9/12/2014,10:52:02 PM,135,27.2
1016,9/12/2014,10:52:03 PM,135,27.2
1017,9/12/2014,10:52:04 PM,135,27.2
1018,9/12/2014,10:52:05 PM,135,27.2
1019,9/12/2014,10:52:06 PM,135,27.2
1020,9/12/2014,10:52:07 PM,135,27.2
1021,9/12/2014,10:52:08 PM,135,27.2
1022,9/12/2014,10:52:09 PM,135,27.2
1023,9/12/2014,10:52:10 PM,135,27.2
1024,9/12/2014,10:52:11 PM,136,27.2
1025,9/12/2014,10:52:12 PM,136,27.2
1026,9/12/2014,10:52:13 PM,136,27.2
1027,9/12/2014,10:52:14 PM,136,27.2
1028,9/12/2014,10:52:15 PM,138,27.2
1029,9/12/2014,10:52:16 PM,138,27.2
1030,9/12/2014,10:52:17 PM,138,27.2
1031,9/12/2014,10:52:18 PM,138,27.2
1032,9/12/2014,10:52:19 PM,138,27.2
1033,9/12/2014,10:52:20 PM,138,27.2
1034,9/12/2014,10:52:21 PM,138,27.2
1035,9/12/2014,10:52:22 PM,138,27.2
1036,9/12/2014,10:52:23 PM,139,27.2
1037,9/12/2014,10:52:24 PM,139,27.2
1038,9/12/2014,10:52:25 PM,139,27.2
1039,9/12/2014,10:52:26 PM,139,27.2
1040,9/12/2014,10:52:27 PM,139,27.2
1041,9/12/2014,10:52:28 PM,139,27.2
1042,9/12/2014,10:52:29 PM,139,27.2
1043,9/12/2014,10:52:30 PM,139,27.2
1044,9/12/2014,10:52:31 PM,139,27.2
1045,9/12/2014,10:52:32 PM,140,27.2
1046,9/12/2014,10:52:33 PM,140,27.2
1047,9/12/2014,10:52:34 PM,140,27.2
1048,9/12/2014,10:52:35 PM,140,27.2
1049,9/12/2014,10:52:36 PM,140,27.2
1050,9/12/2014,10:52:38 PM,140,27.2
1051,9/12/2014,10:52:38 PM,140,27.2
1052,9/12/2014,10:52:39 PM,140,27.2
1053,9/12/2014,10:52:40 PM,140,27.2
1054,9/12/2014,10:52:41 PM,141,27.2
1055,9/12/2014,10:52:42 PM,141,27.2
1056,9/12/2014,10:52:43 PM,141,27.2
1057,9/12/2014,10:52:44 PM,141,27.2
1058,9/12/2014,10:52:45 PM,141,27.2
1059,9/12/2014,10:52:46 PM,141,27.2
1060,9/12/2014,10:52:47 PM,141,27.2
1061,9/12/2014,10:52:48 PM,143,27.2
1062,9/12/2014,10:52:49 PM,143,27.2
1063,9/12/2014,10:52:50 PM,143,27.2
1064,9/12/2014,10:52:51 PM,143,27.2
1065,9/12/2014,10:52:52 PM,143,27.2
1066,9/12/2014,10:52:54 PM,144,27.2
1067,9/12/2014,10:52:54 PM,144,27.2
1068,9/12/2014,10:52:55 PM,144,27.2
1069,9/12/2014,10:52:56 PM,144,27.2
1070,9/12/2014,10:52:57 PM,144,27.2
1071,9/12/2014,10:52:58 PM,144,27.2
1072,9/12/2014,10:52:59 PM,144,27.2
1073,9/12/2014,10:53:00 PM,144,27.2
1074,9/12/2014,10:53:01 PM,144,27.2
1075,9/12/2014,10:53:03 PM,144,27.2
1076,9/12/2014,10:53:04 PM,145,27.2
1077,9/12/2014,10:53:05 PM,145,27.2
1078,9/12/2014,10:53:06 PM,145,27.2
1079,9/12/2014,10:53:07 PM,145,27.2
1080,9/12/2014,10:53:08 PM,145,27.2
1081,9/12/2014,10:53:09 PM,145,27.2
1082,9/12/2014,10:53:10 PM,145,27.2
1083,9/12/2014,10:53:11 PM,146,27.2
1084,9/12/2014,10:53:12 PM,146,27.2
1085,9/12/2014,10:53:13 PM,146,27.2
1086,9/12/2014,10:53:14 PM,146,27.2
1087,9/12/2014,10:53:15 PM,146,27.2
1088,9/12/2014,10:53:16 PM,146,27.2
1089,9/12/2014,10:53:17 PM,146,27.2
1090,9/12/2014,10:53:18 PM,146,27.2
1091,9/12/2014,10:53:19 PM,148,27.2
1092,9/12/2014,10:53:20 PM,148,27.2
1093,9/12/2014,10:53:21 PM,148,27.2
1094,9/12/2014,10:53:22 PM,148,27.2
1095,9/12/2014,10:53:23 PM,148,27.2
1096,9/12/2014,10:53:24 PM,148,27.2
1097,9/12/2014,10:53:25 PM,148,27.2
1098,9/12/2014,10:53:26 PM,148,27.2
1099,9/12/2014,10:53:27 PM,148,27.2
1100,9/12/2014,10:53:28 PM,148,27.2
1101,9/12/2014,10:53:29 PM,148,27.2
1102,9/12/2014,10:53:30 PM,149,27.2
1103,9/12/2014,10:53:31 PM,149,27.2
1104,9/12/2014,10:53:32 PM,149,27.2
1105,9/12/2014,10:53:33 PM,149,27.2
1106,9/12/2014,10:53:34 PM,149,27.2
1107,9/12/2014,10:53:35 PM,149,27.2
1108,9/12/2014,10:53:36 PM,149,27.2
1109,9/12/2014,10:53:37 PM,149,27.1
1110,9/12/2014,10:53:38 PM,149,27.1
1111,9/12/2014,10:53:39 PM,149,27.1
1112,9/12/2014,10:53:40 PM,149,27.1
1113,9/12/2014,10:53:41 PM,149,27.1
1114,9/12/2014,10:53:42 PM,150,27.1
1115,9/12/2014,10:53:43 PM,150,27.1
1116,9/12/2014,10:53:44 PM,150,27.1
1117,9/12/2014,10:53:45 PM,150,27.1
1118,9/12/2014,10:53:46 PM,150,27.1
1119,9/12/2014,10:53:47 PM,150,27.1
1120,9/12/2014,10:53:48 PM,150,27.1
1121,9/12/2014,10:53:49 PM,151,27.1
1122,9/12/2014,10:53:50 PM,151,27.2
1123,9/12/2014,10:53:51 PM,151,27.2
1124,9/12/2014,10:53:52 PM,151,27.1
1125,9/12/2014,10:53:53 PM,151,27.1
1126,9/12/2014,10:53:54 PM,151,27.1
1127,9/12/2014,10:53:55 PM,151,27.1
1128,9/12/2014,10:53:56 PM,151,27.1
1129,9/12/2014,10:53:57 PM,151,27.1
1130,9/12/2014,10:53:58 PM,151,27.1
1131,9/12/2014,10:53:59 PM,151,27.1
1132,9/12/2014,10:54:00 PM,152,27.1
1133,9/12/2014,10:54:01 PM,152,27.1
1134,9/12/2014,10:54:02 PM,153,27.1
1135,9/12/2014,10:54:03 PM,153,27.1
1136,9/12/2014,10:54:04 PM,153,27.1
1137,9/12/2014,10:54:05 PM,153,27.1
1138,9/12/2014,10:54:06 PM,153,27.1
1139,9/12/2014,10:54:07 PM,153,27.1
1140,9/12/2014,10:54:08 PM,153,27.1
1141,9/12/2014,10:54:09 PM,153,27.1
1142,9/12/2014,10:54:10 PM,154,27.1
1143,9/12/2014,10:54:11 PM,154,27.1
1144,9/12/2014,10:54:12 PM,154,27.1
1145,9/12/2014,10:54:13 PM,154,27.1
1146,9/12/2014,10:54:14 PM,154,27.1
1147,9/12/2014,10:54:16 PM,154,27.1
1148,9/12/2014,10:54:17 PM,154,27.1
