Legend:

1-P =,Untitled 1 Process
1-A =,Untitled 1 Ambient


Interval:,1,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C
1640,9/13/2014,12:07:50 AM,212,26.8
1641,9/13/2014,12:07:51 AM,212,26.8
1642,9/13/2014,12:07:52 AM,212,26.8
1643,9/13/2014,12:07:53 AM,212,26.8
1644,9/13/2014,12:07:54 AM,212,26.8
1645,9/13/2014,12:07:55 AM,212,26.8
1646,9/13/2014,12:07:56 AM,212,26.8
1647,9/13/2014,12:07:57 AM,212,26.8
1648,9/13/2014,12:07:58 AM,212,26.8
1649,9/13/2014,12:07:59 AM,212,26.8
1650,9/13/2014,12:08:00 AM,212,26.8
1651,9/13/2014,12:08:01 AM,212,26.8
1652,9/13/2014,12:08:02 AM,212,26.8
1653,9/13/2014,12:08:03 AM,212,26.8
1654,9/13/2014,12:08:04 AM,212,26.8
1655,9/13/2014,12:08:05 AM,212,26.8
1656,9/13/2014,12:08:06 AM,212,26.8
1657,9/13/2014,12:08:07 AM,212,26.8
1658,9/13/2014,12:08:08 AM,212,26.8
1659,9/13/2014,12:08:09 AM,212,26.8
1660,9/13/2014,12:08:11 AM,212,26.8
1661,9/13/2014,12:08:12 AM,212,26.8
1662,9/13/2014,12:08:13 AM,212,26.8
1663,9/13/2014,12:08:14 AM,212,26.8
1664,9/13/2014,12:08:15 AM,212,26.8
1665,9/13/2014,12:08:16 AM,212,26.8
1666,9/13/2014,12:08:17 AM,212,26.8
1667,9/13/2014,12:08:18 AM,212,26.8
1668,9/13/2014,12:08:19 AM,212,26.8
1669,9/13/2014,12:08:20 AM,212,26.8
1670,9/13/2014,12:08:21 AM,212,26.8
1671,9/13/2014,12:08:22 AM,212,26.8
1672,9/13/2014,12:08:23 AM,212,26.8
1673,9/13/2014,12:08:24 AM,212,26.8
1674,9/13/2014,12:08:25 AM,212,26.8
1675,9/13/2014,12:08:26 AM,212,26.8
1676,9/13/2014,12:08:27 AM,212,26.8
1677,9/13/2014,12:08:28 AM,212,26.8
1678,9/13/2014,12:08:29 AM,212,26.8
1679,9/13/2014,12:08:30 AM,212,26.8
1680,9/13/2014,12:08:31 AM,212,26.8
1681,9/13/2014,12:08:32 AM,212,26.8
1682,9/13/2014,12:08:33 AM,212,26.8
1683,9/13/2014,12:08:34 AM,212,26.8
1684,9/13/2014,12:08:35 AM,212,26.8
1685,9/13/2014,12:08:36 AM,212,26.8
1686,9/13/2014,12:08:37 AM,213,26.8
1687,9/13/2014,12:08:38 AM,213,26.8
1688,9/13/2014,12:08:39 AM,213,26.8
1689,9/13/2014,12:08:40 AM,213,26.8
1690,9/13/2014,12:08:41 AM,213,26.8
1691,9/13/2014,12:08:42 AM,213,26.8
1692,9/13/2014,12:08:43 AM,213,26.8
1693,9/13/2014,12:08:44 AM,213,26.8
1694,9/13/2014,12:08:45 AM,213,26.8
1695,9/13/2014,12:08:46 AM,213,26.8
1696,9/13/2014,12:08:47 AM,213,26.8
1697,9/13/2014,12:08:48 AM,213,26.8
1698,9/13/2014,12:08:49 AM,213,26.8
1699,9/13/2014,12:08:50 AM,213,26.8
1700,9/13/2014,12:08:51 AM,213,26.8
1701,9/13/2014,12:08:52 AM,213,26.8
1702,9/13/2014,12:08:53 AM,213,26.8
1703,9/13/2014,12:08:54 AM,213,26.8
1704,9/13/2014,12:08:55 AM,213,26.8
1705,9/13/2014,12:08:56 AM,213,26.8
1706,9/13/2014,12:08:57 AM,213,26.8
1707,9/13/2014,12:08:58 AM,213,26.8
1708,9/13/2014,12:08:59 AM,213,26.8
1709,9/13/2014,12:09:00 AM,213,26.8
1710,9/13/2014,12:09:01 AM,213,26.8
1711,9/13/2014,12:09:02 AM,213,26.8
1712,9/13/2014,12:09:03 AM,212,26.8
1713,9/13/2014,12:09:04 AM,212,26.8
1714,9/13/2014,12:09:05 AM,212,26.8
1715,9/13/2014,12:09:06 AM,213,26.8
1716,9/13/2014,12:09:07 AM,213,26.8
1717,9/13/2014,12:09:08 AM,213,26.8
1718,9/13/2014,12:09:09 AM,213,26.8
1719,9/13/2014,12:09:10 AM,213,26.8
1720,9/13/2014,12:09:11 AM,213,26.8
1721,9/13/2014,12:09:12 AM,213,26.8
1722,9/13/2014,12:09:13 AM,213,26.8
1723,9/13/2014,12:09:14 AM,213,26.8
1724,9/13/2014,12:09:15 AM,213,26.8
1725,9/13/2014,12:09:16 AM,213,26.8
1726,9/13/2014,12:09:17 AM,213,26.8
1727,9/13/2014,12:09:18 AM,213,26.8
1728,9/13/2014,12:09:19 AM,213,26.8
1729,9/13/2014,12:09:20 AM,213,26.8
1730,9/13/2014,12:09:21 AM,213,26.8
1731,9/13/2014,12:09:23 AM,213,26.8
1732,9/13/2014,12:09:24 AM,213,26.8
1733,9/13/2014,12:09:25 AM,213,26.8
1734,9/13/2014,12:09:26 AM,213,26.8
1735,9/13/2014,12:09:27 AM,213,26.8
1736,9/13/2014,12:09:28 AM,213,26.8
1737,9/13/2014,12:09:29 AM,213,26.8
1738,9/13/2014,12:09:30 AM,213,26.8
1739,9/13/2014,12:09:31 AM,213,26.8
1740,9/13/2014,12:09:32 AM,213,26.8
1741,9/13/2014,12:09:33 AM,213,26.8
1742,9/13/2014,12:09:34 AM,213,26.8
1743,9/13/2014,12:09:35 AM,213,26.8
1744,9/13/2014,12:09:36 AM,213,26.8
1745,9/13/2014,12:09:37 AM,213,26.8
1746,9/13/2014,12:09:38 AM,213,26.8
1747,9/13/2014,12:09:39 AM,213,26.8
1748,9/13/2014,12:09:40 AM,213,26.8
1749,9/13/2014,12:09:41 AM,213,26.8
1750,9/13/2014,12:09:42 AM,213,26.8
1751,9/13/2014,12:09:43 AM,213,26.8
1752,9/13/2014,12:09:44 AM,213,26.8
1753,9/13/2014,12:09:45 AM,213,26.8
1754,9/13/2014,12:09:46 AM,213,26.8
1755,9/13/2014,12:09:47 AM,213,26.8
1756,9/13/2014,12:09:48 AM,213,26.8
1757,9/13/2014,12:09:49 AM,213,26.8
1758,9/13/2014,12:09:50 AM,213,26.8
1759,9/13/2014,12:09:51 AM,213,26.8
1760,9/13/2014,12:09:52 AM,213,26.8
1761,9/13/2014,12:09:53 AM,213,26.8
1762,9/13/2014,12:09:54 AM,213,26.8
1763,9/13/2014,12:09:55 AM,213,26.8
1764,9/13/2014,12:09:56 AM,213,26.8
1765,9/13/2014,12:09:57 AM,213,26.8
1766,9/13/2014,12:09:58 AM,213,26.8
1767,9/13/2014,12:09:59 AM,213,26.8
1768,9/13/2014,12:10:00 AM,213,26.8
1769,9/13/2014,12:10:01 AM,213,26.8
1770,9/13/2014,12:10:02 AM,213,26.8
1771,9/13/2014,12:10:03 AM,213,26.8
1772,9/13/2014,12:10:04 AM,213,26.8
1773,9/13/2014,12:10:05 AM,213,26.8
1774,9/13/2014,12:10:06 AM,213,26.8
1775,9/13/2014,12:10:07 AM,213,26.8
1776,9/13/2014,12:10:08 AM,213,26.8
1777,9/13/2014,12:10:09 AM,213,26.8
1778,9/13/2014,12:10:10 AM,213,26.8
1779,9/13/2014,12:10:11 AM,213,26.8
1780,9/13/2014,12:10:12 AM,213,26.8
1781,9/13/2014,12:10:13 AM,213,26.8
1782,9/13/2014,12:10:14 AM,213,26.8
1783,9/13/2014,12:10:15 AM,213,26.8
1784,9/13/2014,12:10:16 AM,213,26.8
1785,9/13/2014,12:10:17 AM,213,26.8
1786,9/13/2014,12:10:18 AM,213,26.8
1787,9/13/2014,12:10:19 AM,213,26.8
1788,9/13/2014,12:10:20 AM,213,26.8
1789,9/13/2014,12:10:21 AM,213,26.8
1790,9/13/2014,12:10:22 AM,213,26.8
1791,9/13/2014,12:10:23 AM,212,26.8
1792,9/13/2014,12:10:24 AM,212,26.8
1793,9/13/2014,12:10:25 AM,212,26.8
1794,9/13/2014,12:10:26 AM,213,26.8
1795,9/13/2014,12:10:27 AM,213,26.8
1796,9/13/2014,12:10:28 AM,213,26.8
1797,9/13/2014,12:10:29 AM,213,26.8
1798,9/13/2014,12:10:30 AM,213,26.8
1799,9/13/2014,12:10:31 AM,213,26.8
1800,9/13/2014,12:10:32 AM,213,26.8
1801,9/13/2014,12:10:33 AM,214,26.8
1802,9/13/2014,12:10:34 AM,214,26.8
1803,9/13/2014,12:10:36 AM,214,26.8
1804,9/13/2014,12:10:37 AM,214,26.8
1805,9/13/2014,12:10:38 AM,214,26.8
1806,9/13/2014,12:10:39 AM,214,26.8
1807,9/13/2014,12:10:40 AM,213,26.8
1808,9/13/2014,12:10:41 AM,213,26.8
1809,9/13/2014,12:10:42 AM,214,26.8
1810,9/13/2014,12:10:43 AM,214,26.8
1811,9/13/2014,12:10:44 AM,213,26.8
1812,9/13/2014,12:10:45 AM,213,26.8
1813,9/13/2014,12:10:46 AM,213,26.8
1814,9/13/2014,12:10:47 AM,213,26.8
1815,9/13/2014,12:10:48 AM,213,26.8
1816,9/13/2014,12:10:49 AM,213,26.8
1817,9/13/2014,12:10:50 AM,213,26.8
1818,9/13/2014,12:10:51 AM,213,26.8
1819,9/13/2014,12:10:52 AM,214,26.8
1820,9/13/2014,12:10:53 AM,214,26.8
1821,9/13/2014,12:10:54 AM,214,26.8
1822,9/13/2014,12:10:55 AM,214,26.8
1823,9/13/2014,12:10:56 AM,213,26.8
1824,9/13/2014,12:10:57 AM,213,26.8
1825,9/13/2014,12:10:58 AM,213,26.8
1826,9/13/2014,12:10:59 AM,213,26.8
1827,9/13/2014,12:11:00 AM,213,26.8
1828,9/13/2014,12:11:01 AM,213,26.8
1829,9/13/2014,12:11:02 AM,213,26.8
1830,9/13/2014,12:11:03 AM,213,26.8
1831,9/13/2014,12:11:04 AM,213,26.8
1832,9/13/2014,12:11:05 AM,213,26.8
1833,9/13/2014,12:11:06 AM,213,26.8
1834,9/13/2014,12:11:07 AM,213,26.8
1835,9/13/2014,12:11:08 AM,213,26.8
1836,9/13/2014,12:11:09 AM,213,26.8
1837,9/13/2014,12:11:10 AM,213,26.8
1838,9/13/2014,12:11:11 AM,213,26.8
1839,9/13/2014,12:11:12 AM,213,26.8
1840,9/13/2014,12:11:13 AM,213,26.8
1841,9/13/2014,12:11:14 AM,213,26.8
1842,9/13/2014,12:11:15 AM,213,26.8
1843,9/13/2014,12:11:16 AM,213,26.8
1844,9/13/2014,12:11:17 AM,213,26.8
1845,9/13/2014,12:11:18 AM,213,26.8
1846,9/13/2014,12:11:19 AM,213,26.8
1847,9/13/2014,12:11:20 AM,213,26.8
1848,9/13/2014,12:11:21 AM,213,26.8
1849,9/13/2014,12:11:22 AM,213,26.8
1850,9/13/2014,12:11:23 AM,213,26.8
1851,9/13/2014,12:11:24 AM,213,26.8
1852,9/13/2014,12:11:25 AM,213,26.8
1853,9/13/2014,12:11:26 AM,213,26.8
1854,9/13/2014,12:11:27 AM,213,26.8
1855,9/13/2014,12:11:28 AM,213,26.8
1856,9/13/2014,12:11:29 AM,213,26.8
1857,9/13/2014,12:11:30 AM,213,26.8
1858,9/13/2014,12:11:31 AM,213,26.8
1859,9/13/2014,12:11:32 AM,213,26.8
1860,9/13/2014,12:11:33 AM,213,26.8
1861,9/13/2014,12:11:34 AM,213,26.8
1862,9/13/2014,12:11:35 AM,213,26.8
1863,9/13/2014,12:11:36 AM,213,26.8
1864,9/13/2014,12:11:37 AM,213,26.8
1865,9/13/2014,12:11:38 AM,213,26.8
1866,9/13/2014,12:11:39 AM,213,26.8
1867,9/13/2014,12:11:40 AM,213,26.8
1868,9/13/2014,12:11:41 AM,213,26.8
1869,9/13/2014,12:11:42 AM,213,26.8
1870,9/13/2014,12:11:43 AM,213,26.8
1871,9/13/2014,12:11:44 AM,213,26.8
1872,9/13/2014,12:11:45 AM,213,26.8
1873,9/13/2014,12:11:46 AM,213,26.8
1874,9/13/2014,12:11:48 AM,213,26.8
1875,9/13/2014,12:11:49 AM,213,26.8
1876,9/13/2014,12:11:50 AM,213,26.8
1877,9/13/2014,12:11:51 AM,213,26.8
1878,9/13/2014,12:11:52 AM,213,26.8
1879,9/13/2014,12:11:53 AM,213,26.8
1880,9/13/2014,12:11:54 AM,213,26.8
1881,9/13/2014,12:11:55 AM,213,26.8
1882,9/13/2014,12:11:56 AM,213,26.8
1883,9/13/2014,12:11:57 AM,214,26.8
1884,9/13/2014,12:11:58 AM,213,26.8
1885,9/13/2014,12:11:59 AM,213,26.8
1886,9/13/2014,12:12:00 AM,213,26.8
1887,9/13/2014,12:12:01 AM,213,26.8
1888,9/13/2014,12:12:02 AM,213,26.8
1889,9/13/2014,12:12:03 AM,214,26.8
1890,9/13/2014,12:12:04 AM,214,26.8
1891,9/13/2014,12:12:05 AM,214,26.8
1892,9/13/2014,12:12:06 AM,214,26.8
1893,9/13/2014,12:12:07 AM,214,26.8
1894,9/13/2014,12:12:08 AM,214,26.8
1895,9/13/2014,12:12:09 AM,214,26.8
1896,9/13/2014,12:12:10 AM,214,26.8
1897,9/13/2014,12:12:11 AM,214,26.8
1898,9/13/2014,12:12:12 AM,214,26.8
1899,9/13/2014,12:12:13 AM,214,26.8
1900,9/13/2014,12:12:14 AM,214,26.8
1901,9/13/2014,12:12:15 AM,214,26.8
1902,9/13/2014,12:12:16 AM,214,26.8
1903,9/13/2014,12:12:17 AM,214,26.8
1904,9/13/2014,12:12:18 AM,214,26.8
1905,9/13/2014,12:12:19 AM,214,26.8
1906,9/13/2014,12:12:20 AM,214,26.8
1907,9/13/2014,12:12:21 AM,214,26.8
1908,9/13/2014,12:12:22 AM,214,26.8
1909,9/13/2014,12:12:23 AM,214,26.8
1910,9/13/2014,12:12:24 AM,214,26.8
1911,9/13/2014,12:12:25 AM,214,26.8
1912,9/13/2014,12:12:26 AM,214,26.8
1913,9/13/2014,12:12:27 AM,214,26.8
1914,9/13/2014,12:12:28 AM,214,26.8
1915,9/13/2014,12:12:29 AM,214,26.8
1916,9/13/2014,12:12:30 AM,214,26.8
1917,9/13/2014,12:12:31 AM,214,26.8
1918,9/13/2014,12:12:32 AM,214,26.8
1919,9/13/2014,12:12:33 AM,214,26.8
1920,9/13/2014,12:12:34 AM,214,26.8
1921,9/13/2014,12:12:35 AM,212,26.8
1922,9/13/2014,12:12:36 AM,212,26.8
1923,9/13/2014,12:12:37 AM,211,26.8
1924,9/13/2014,12:12:38 AM,209,26.8
1925,9/13/2014,12:12:39 AM,209,26.8
1926,9/13/2014,12:12:40 AM,209,26.8
1927,9/13/2014,12:12:41 AM,209,26.8
1928,9/13/2014,12:12:42 AM,209,26.8
1929,9/13/2014,12:12:43 AM,207,26.8
1930,9/13/2014,12:12:44 AM,207,26.8
1931,9/13/2014,12:12:45 AM,207,26.8
1932,9/13/2014,12:12:46 AM,207,26.8
1933,9/13/2014,12:12:47 AM,207,26.8
1934,9/13/2014,12:12:48 AM,205,26.8
1935,9/13/2014,12:12:49 AM,205,26.8
1936,9/13/2014,12:12:50 AM,205,26.8
1937,9/13/2014,12:12:51 AM,205,26.8
1938,9/13/2014,12:12:52 AM,205,26.8
1939,9/13/2014,12:12:53 AM,203,26.8
1940,9/13/2014,12:12:54 AM,203,26.8
1941,9/13/2014,12:12:55 AM,203,26.8
1942,9/13/2014,12:12:56 AM,202,26.8
1943,9/13/2014,12:12:57 AM,201,26.8
1944,9/13/2014,12:12:58 AM,201,26.8
1945,9/13/2014,12:13:00 AM,200,26.8
1946,9/13/2014,12:13:01 AM,198,26.8
1947,9/13/2014,12:13:02 AM,198,26.8
1948,9/13/2014,12:13:03 AM,198,26.8
1949,9/13/2014,12:13:04 AM,198,26.8
1950,9/13/2014,12:13:05 AM,198,26.8
1951,9/13/2014,12:13:06 AM,198,26.8
1952,9/13/2014,12:13:07 AM,196,26.8
1953,9/13/2014,12:13:08 AM,196,26.8
1954,9/13/2014,12:13:09 AM,196,26.8
1955,9/13/2014,12:13:10 AM,196,26.8
1956,9/13/2014,12:13:11 AM,196,26.8
1957,9/13/2014,12:13:12 AM,196,26.8
1958,9/13/2014,12:13:13 AM,195,26.8
1959,9/13/2014,12:13:14 AM,193,26.8
1960,9/13/2014,12:13:15 AM,193,26.8
1961,9/13/2014,12:13:16 AM,193,26.8
1962,9/13/2014,12:13:17 AM,193,26.8
1963,9/13/2014,12:13:18 AM,193,26.8
1964,9/13/2014,12:13:19 AM,193,26.8
1965,9/13/2014,12:13:20 AM,193,26.8
1966,9/13/2014,12:13:21 AM,193,26.8
1967,9/13/2014,12:13:22 AM,191,26.8
1968,9/13/2014,12:13:23 AM,191,26.8
1969,9/13/2014,12:13:24 AM,191,26.8
1970,9/13/2014,12:13:25 AM,189,26.8
1971,9/13/2014,12:13:26 AM,189,26.8
1972,9/13/2014,12:13:27 AM,189,26.8
1973,9/13/2014,12:13:28 AM,189,26.8
1974,9/13/2014,12:13:29 AM,189,26.8
1975,9/13/2014,12:13:30 AM,189,26.8
1976,9/13/2014,12:13:31 AM,189,26.8
1977,9/13/2014,12:13:32 AM,188,26.8
1978,9/13/2014,12:13:33 AM,188,26.8
1979,9/13/2014,12:13:34 AM,188,26.8
1980,9/13/2014,12:13:35 AM,186,26.8
1981,9/13/2014,12:13:36 AM,186,26.8
1982,9/13/2014,12:13:37 AM,185,26.8
1983,9/13/2014,12:13:38 AM,185,26.8
1984,9/13/2014,12:13:39 AM,185,26.8
1985,9/13/2014,12:13:40 AM,183,26.8
1986,9/13/2014,12:13:41 AM,183,26.8
1987,9/13/2014,12:13:42 AM,183,26.8
1988,9/13/2014,12:13:43 AM,183,26.8
1989,9/13/2014,12:13:44 AM,183,26.8
1990,9/13/2014,12:13:45 AM,183,26.8
1991,9/13/2014,12:13:46 AM,183,26.8
1992,9/13/2014,12:13:47 AM,182,26.8
1993,9/13/2014,12:13:48 AM,181,26.8
1994,9/13/2014,12:13:49 AM,181,26.8
1995,9/13/2014,12:13:50 AM,180,26.8
1996,9/13/2014,12:13:51 AM,180,26.8
1997,9/13/2014,12:13:52 AM,180,26.8
1998,9/13/2014,12:13:53 AM,180,26.8
1999,9/13/2014,12:13:54 AM,180,26.8
2000,9/13/2014,12:13:55 AM,178,26.8
2001,9/13/2014,12:13:56 AM,178,26.8
2002,9/13/2014,12:13:57 AM,178,26.8
2003,9/13/2014,12:13:58 AM,178,26.8
2004,9/13/2014,12:13:59 AM,178,26.8
2005,9/13/2014,12:14:00 AM,178,26.8
2006,9/13/2014,12:14:01 AM,178,26.8
2007,9/13/2014,12:14:02 AM,178,26.8
2008,9/13/2014,12:14:03 AM,178,26.8
2009,9/13/2014,12:14:04 AM,176,26.8
2010,9/13/2014,12:14:05 AM,176,26.8
2011,9/13/2014,12:14:06 AM,176,26.8
2012,9/13/2014,12:14:07 AM,176,26.8
2013,9/13/2014,12:14:08 AM,176,26.8
2014,9/13/2014,12:14:09 AM,176,26.8
2015,9/13/2014,12:14:10 AM,176,26.8
2016,9/13/2014,12:14:11 AM,176,26.8
2017,9/13/2014,12:14:13 AM,176,26.8
2018,9/13/2014,12:14:14 AM,174,26.8
2019,9/13/2014,12:14:15 AM,174,26.8
2020,9/13/2014,12:14:16 AM,174,26.8
2021,9/13/2014,12:14:17 AM,174,26.8
2022,9/13/2014,12:14:18 AM,173,26.8
2023,9/13/2014,12:14:19 AM,173,26.8
2024,9/13/2014,12:14:20 AM,173,26.8
2025,9/13/2014,12:14:21 AM,173,26.8
2026,9/13/2014,12:14:22 AM,173,26.8
2027,9/13/2014,12:14:23 AM,173,26.8
2028,9/13/2014,12:14:24 AM,173,26.8
2029,9/13/2014,12:14:25 AM,173,26.8
2030,9/13/2014,12:14:26 AM,173,26.8
2031,9/13/2014,12:14:27 AM,173,26.8
2032,9/13/2014,12:14:28 AM,173,26.8
2033,9/13/2014,12:14:29 AM,173,26.8
2034,9/13/2014,12:14:30 AM,171,26.8
2035,9/13/2014,12:14:31 AM,171,26.8
2036,9/13/2014,12:14:32 AM,170,26.8
2037,9/13/2014,12:14:33 AM,170,26.8
2038,9/13/2014,12:14:34 AM,170,26.8
2039,9/13/2014,12:14:35 AM,170,26.8
2040,9/13/2014,12:14:36 AM,168,26.8
2041,9/13/2014,12:14:37 AM,168,26.8
2042,9/13/2014,12:14:38 AM,168,26.8
2043,9/13/2014,12:14:39 AM,168,26.8
2044,9/13/2014,12:14:40 AM,168,26.8
2045,9/13/2014,12:14:41 AM,168,26.8
2046,9/13/2014,12:14:42 AM,168,26.8
2047,9/13/2014,12:14:43 AM,168,26.8
2048,9/13/2014,12:14:44 AM,168,26.8
2049,9/13/2014,12:14:45 AM,168,26.8
2050,9/13/2014,12:14:46 AM,166,26.8
2051,9/13/2014,12:14:47 AM,166,26.8
2052,9/13/2014,12:14:48 AM,166,26.8
2053,9/13/2014,12:14:49 AM,166,26.8
2054,9/13/2014,12:14:50 AM,166,26.8
2055,9/13/2014,12:14:51 AM,166,26.8
2056,9/13/2014,12:14:52 AM,166,26.8
2057,9/13/2014,12:14:53 AM,165,26.8
2058,9/13/2014,12:14:54 AM,165,26.8
2059,9/13/2014,12:14:55 AM,165,26.8
2060,9/13/2014,12:14:56 AM,165,26.8
2061,9/13/2014,12:14:57 AM,165,26.8
2062,9/13/2014,12:14:58 AM,165,26.8
2063,9/13/2014,12:14:59 AM,165,26.8
2064,9/13/2014,12:15:00 AM,165,26.8
2065,9/13/2014,12:15:01 AM,164,26.8
2066,9/13/2014,12:15:02 AM,163,26.8
2067,9/13/2014,12:15:03 AM,163,26.8
2068,9/13/2014,12:15:04 AM,163,26.8
2069,9/13/2014,12:15:05 AM,163,26.8
2070,9/13/2014,12:15:06 AM,162,26.8
2071,9/13/2014,12:15:07 AM,161,26.8
2072,9/13/2014,12:15:08 AM,161,26.8
2073,9/13/2014,12:15:09 AM,161,26.8
2074,9/13/2014,12:15:10 AM,161,26.8
2075,9/13/2014,12:15:11 AM,160,26.8
2076,9/13/2014,12:15:12 AM,160,26.8
2077,9/13/2014,12:15:13 AM,160,26.8
2078,9/13/2014,12:15:14 AM,160,26.8
2079,9/13/2014,12:15:15 AM,160,26.8
2080,9/13/2014,12:15:16 AM,160,26.8
2081,9/13/2014,12:15:17 AM,160,26.8
2082,9/13/2014,12:15:18 AM,160,26.8
2083,9/13/2014,12:15:19 AM,160,26.8
2084,9/13/2014,12:15:20 AM,160,26.8
2085,9/13/2014,12:15:21 AM,160,26.8
2086,9/13/2014,12:15:22 AM,160,26.8
2087,9/13/2014,12:15:23 AM,158,26.8
2088,9/13/2014,12:15:25 AM,158,26.8
2089,9/13/2014,12:15:26 AM,158,26.8
2090,9/13/2014,12:15:27 AM,158,26.8
2091,9/13/2014,12:15:28 AM,158,26.8
2092,9/13/2014,12:15:29 AM,158,26.8
2093,9/13/2014,12:15:30 AM,157,26.8
2094,9/13/2014,12:15:31 AM,156,26.8
2095,9/13/2014,12:15:32 AM,156,26.8
2096,9/13/2014,12:15:33 AM,156,26.8
2097,9/13/2014,12:15:34 AM,156,26.8
2098,9/13/2014,12:15:35 AM,155,26.8
2099,9/13/2014,12:15:36 AM,155,26.8
2100,9/13/2014,12:15:37 AM,155,26.8
2101,9/13/2014,12:15:38 AM,155,26.8
2102,9/13/2014,12:15:39 AM,155,26.8
2103,9/13/2014,12:15:40 AM,155,26.8
2104,9/13/2014,12:15:41 AM,155,26.8
2105,9/13/2014,12:15:42 AM,155,26.8
2106,9/13/2014,12:15:43 AM,155,26.8
2107,9/13/2014,12:15:44 AM,155,26.8
2108,9/13/2014,12:15:45 AM,155,26.8
2109,9/13/2014,12:15:46 AM,155,26.8
2110,9/13/2014,12:15:47 AM,155,26.8
2111,9/13/2014,12:15:48 AM,154,26.8
2112,9/13/2014,12:15:49 AM,154,26.8
2113,9/13/2014,12:15:50 AM,154,26.8
2114,9/13/2014,12:15:51 AM,154,26.8
2115,9/13/2014,12:15:52 AM,154,26.8
2116,9/13/2014,12:15:53 AM,154,26.8
2117,9/13/2014,12:15:54 AM,152,26.8
2118,9/13/2014,12:15:55 AM,152,26.8
2119,9/13/2014,12:15:56 AM,152,26.8
2120,9/13/2014,12:15:57 AM,152,26.8
2121,9/13/2014,12:15:58 AM,152,26.8
2122,9/13/2014,12:15:59 AM,152,26.8
2123,9/13/2014,12:16:00 AM,152,26.8
2124,9/13/2014,12:16:01 AM,149,26.8
2125,9/13/2014,12:16:02 AM,149,26.8
2126,9/13/2014,12:16:03 AM,149,26.8
2127,9/13/2014,12:16:04 AM,149,26.8
2128,9/13/2014,12:16:05 AM,149,26.8
2129,9/13/2014,12:16:06 AM,149,26.8
2130,9/13/2014,12:16:07 AM,149,26.8
2131,9/13/2014,12:16:08 AM,149,26.8
2132,9/13/2014,12:16:09 AM,149,26.8
2133,9/13/2014,12:16:10 AM,149,26.8
2134,9/13/2014,12:16:11 AM,149,26.8
2135,9/13/2014,12:16:12 AM,149,26.8
2136,9/13/2014,12:16:13 AM,149,26.8
2137,9/13/2014,12:16:14 AM,149,26.8
2138,9/13/2014,12:16:15 AM,147,26.8
2139,9/13/2014,12:16:16 AM,147,26.8
2140,9/13/2014,12:16:17 AM,147,26.8
2141,9/13/2014,12:16:18 AM,146,26.8
2142,9/13/2014,12:16:19 AM,146,26.8
2143,9/13/2014,12:16:20 AM,146,26.8
2144,9/13/2014,12:16:21 AM,144,26.8
2145,9/13/2014,12:16:22 AM,144,26.8
2146,9/13/2014,12:16:23 AM,144,26.8
2147,9/13/2014,12:16:24 AM,144,26.8
2148,9/13/2014,12:16:25 AM,144,26.8
2149,9/13/2014,12:16:26 AM,144,26.8
2150,9/13/2014,12:16:27 AM,144,26.8
2151,9/13/2014,12:16:28 AM,142,26.8
2152,9/13/2014,12:16:29 AM,142,26.8
2153,9/13/2014,12:16:30 AM,142,26.8
2154,9/13/2014,12:16:31 AM,142,26.8
2155,9/13/2014,12:16:32 AM,142,26.8
2156,9/13/2014,12:16:33 AM,142,26.8
2157,9/13/2014,12:16:34 AM,142,26.8
2158,9/13/2014,12:16:35 AM,142,26.8
2159,9/13/2014,12:16:37 AM,142,26.8
2160,9/13/2014,12:16:38 AM,142,26.8
2161,9/13/2014,12:16:39 AM,142,26.8
2162,9/13/2014,12:16:40 AM,142,26.8
2163,9/13/2014,12:16:41 AM,142,26.8
2164,9/13/2014,12:16:42 AM,140,26.8
2165,9/13/2014,12:16:43 AM,140,26.8
2166,9/13/2014,12:16:44 AM,140,26.8
2167,9/13/2014,12:16:45 AM,140,26.8
2168,9/13/2014,12:16:46 AM,140,26.8
2169,9/13/2014,12:16:47 AM,140,26.8
2170,9/13/2014,12:16:48 AM,139,26.8
2171,9/13/2014,12:16:49 AM,139,26.8
2172,9/13/2014,12:16:50 AM,139,26.8
2173,9/13/2014,12:16:51 AM,139,26.8
2174,9/13/2014,12:16:52 AM,139,26.8
2175,9/13/2014,12:16:53 AM,139,26.8
2176,9/13/2014,12:16:54 AM,139,26.8
2177,9/13/2014,12:16:55 AM,139,26.8
2178,9/13/2014,12:16:56 AM,139,26.8
2179,9/13/2014,12:16:57 AM,137,26.8
2180,9/13/2014,12:16:58 AM,137,26.8
2181,9/13/2014,12:16:59 AM,137,26.8
2182,9/13/2014,12:17:00 AM,137,26.8
2183,9/13/2014,12:17:01 AM,137,26.8
2184,9/13/2014,12:17:02 AM,137,26.8
2185,9/13/2014,12:17:03 AM,137,26.8
2186,9/13/2014,12:17:04 AM,136,26.8
2187,9/13/2014,12:17:05 AM,136,26.8
2188,9/13/2014,12:17:06 AM,136,26.8
2189,9/13/2014,12:17:07 AM,136,26.8
2190,9/13/2014,12:17:08 AM,136,26.8
2191,9/13/2014,12:17:09 AM,136,26.8
2192,9/13/2014,12:17:10 AM,134,26.8
2193,9/13/2014,12:17:11 AM,134,26.8
2194,9/13/2014,12:17:12 AM,134,26.8
2195,9/13/2014,12:17:13 AM,134,26.8
