Legend:

1-P =,Untitled 1 Process
1-A =,Untitled 1 Ambient


Interval:,1,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C
2458,9/13/2014,2:29:37 AM,102,26.5
2459,9/13/2014,2:29:38 AM,102,26.5
2460,9/13/2014,2:29:39 AM,102,26.5
2461,9/13/2014,2:29:40 AM,102,26.5
2462,9/13/2014,2:29:41 AM,102,26.5
2463,9/13/2014,2:29:42 AM,102,26.5
2464,9/13/2014,2:29:43 AM,101,26.5
2465,9/13/2014,2:29:44 AM,101,26.5
2466,9/13/2014,2:29:45 AM,101,26.5
2467,9/13/2014,2:29:46 AM,101,26.5
2468,9/13/2014,2:29:47 AM,101,26.5
2469,9/13/2014,2:29:48 AM,101,26.5
2470,9/13/2014,2:29:49 AM,101,26.5
2471,9/13/2014,2:29:50 AM,101,26.5
2472,9/13/2014,2:29:51 AM,101,26.5
2473,9/13/2014,2:29:52 AM,101,26.5
2474,9/13/2014,2:29:54 AM,101,26.5
2475,9/13/2014,2:29:55 AM,100,26.5
2476,9/13/2014,2:29:56 AM,100,26.5
2477,9/13/2014,2:29:57 AM,100,26.5
2478,9/13/2014,2:29:58 AM,100,26.5
2479,9/13/2014,2:29:59 AM,100,26.5
2480,9/13/2014,2:30:00 AM,100,26.5
2481,9/13/2014,2:30:01 AM,100,26.5
2482,9/13/2014,2:30:02 AM,100,26.5
2483,9/13/2014,2:30:03 AM,100,26.5
2484,9/13/2014,2:30:04 AM,99,26.5
2485,9/13/2014,2:30:05 AM,99,26.5
2486,9/13/2014,2:30:06 AM,99,26.5
2487,9/13/2014,2:30:07 AM,99,26.5
2488,9/13/2014,2:30:08 AM,99,26.5
2489,9/13/2014,2:30:09 AM,99,26.5
2490,9/13/2014,2:30:10 AM,99,26.5
2491,9/13/2014,2:30:11 AM,99,26.5
2492,9/13/2014,2:30:12 AM,99,26.5
2493,9/13/2014,2:30:13 AM,98,26.5
2494,9/13/2014,2:30:14 AM,98,26.5
2495,9/13/2014,2:30:15 AM,98,26.5
2496,9/13/2014,2:30:16 AM,98,26.5
2497,9/13/2014,2:30:17 AM,98,26.5
2498,9/13/2014,2:30:18 AM,98,26.5
2499,9/13/2014,2:30:19 AM,98,26.5
2500,9/13/2014,2:30:20 AM,98,26.5
2501,9/13/2014,2:30:21 AM,98,26.5
2502,9/13/2014,2:30:22 AM,97,26.5
2503,9/13/2014,2:30:23 AM,97,26.5
2504,9/13/2014,2:30:24 AM,97,26.5
2505,9/13/2014,2:30:25 AM,97,26.5
2506,9/13/2014,2:30:26 AM,97,26.5
2507,9/13/2014,2:30:27 AM,97,26.5
2508,9/13/2014,2:30:28 AM,97,26.5
2509,9/13/2014,2:30:29 AM,97,26.5
2510,9/13/2014,2:30:30 AM,97,26.5
2511,9/13/2014,2:30:31 AM,97,26.5
2512,9/13/2014,2:30:32 AM,96,26.5
2513,9/13/2014,2:30:33 AM,96,26.5
2514,9/13/2014,2:30:34 AM,96,26.5
2515,9/13/2014,2:30:35 AM,96,26.5
2516,9/13/2014,2:30:36 AM,96,26.5
2517,9/13/2014,2:30:37 AM,96,26.5
2518,9/13/2014,2:30:38 AM,96,26.5
2519,9/13/2014,2:30:39 AM,96,26.5
2520,9/13/2014,2:30:40 AM,96,26.5
2521,9/13/2014,2:30:41 AM,95,26.5
2522,9/13/2014,2:30:42 AM,95,26.5
2523,9/13/2014,2:30:43 AM,95,26.5
2524,9/13/2014,2:30:44 AM,95,26.5
2525,9/13/2014,2:30:45 AM,95,26.5
2526,9/13/2014,2:30:46 AM,95,26.5
2527,9/13/2014,2:30:47 AM,95,26.5
2528,9/13/2014,2:30:48 AM,95,26.5
2529,9/13/2014,2:30:49 AM,95,26.5
2530,9/13/2014,2:30:50 AM,95,26.5
2531,9/13/2014,2:30:51 AM,94,26.5
2532,9/13/2014,2:30:52 AM,94,26.5
2533,9/13/2014,2:30:53 AM,94,26.5
2534,9/13/2014,2:30:54 AM,94,26.5
2535,9/13/2014,2:30:55 AM,94,26.5
2536,9/13/2014,2:30:56 AM,94,26.5
2537,9/13/2014,2:30:57 AM,94,26.5
2538,9/13/2014,2:30:58 AM,94,26.5
2539,9/13/2014,2:30:59 AM,94,26.5
2540,9/13/2014,2:31:00 AM,94,26.5
2541,9/13/2014,2:31:01 AM,93,26.5
2542,9/13/2014,2:31:02 AM,93,26.5
2543,9/13/2014,2:31:03 AM,93,26.5
2544,9/13/2014,2:31:04 AM,93,26.5
2545,9/13/2014,2:31:05 AM,93,26.5
2546,9/13/2014,2:31:07 AM,93,26.5
2547,9/13/2014,2:31:08 AM,93,26.5
2548,9/13/2014,2:31:09 AM,93,26.5
2549,9/13/2014,2:31:10 AM,93,26.5
2550,9/13/2014,2:31:11 AM,93,26.5
2551,9/13/2014,2:31:12 AM,93,26.5
2552,9/13/2014,2:31:13 AM,92,26.5
2553,9/13/2014,2:31:14 AM,92,26.5
2554,9/13/2014,2:31:15 AM,92,26.5
2555,9/13/2014,2:31:16 AM,92,26.5
2556,9/13/2014,2:31:17 AM,92,26.5
2557,9/13/2014,2:31:18 AM,92,26.5
2558,9/13/2014,2:31:19 AM,92,26.5
2559,9/13/2014,2:31:20 AM,92,26.5
2560,9/13/2014,2:31:21 AM,92,26.5
2561,9/13/2014,2:31:22 AM,92,26.5
2562,9/13/2014,2:31:23 AM,92,26.5
2563,9/13/2014,2:31:24 AM,91,26.5
2564,9/13/2014,2:31:25 AM,91,26.5
2565,9/13/2014,2:31:26 AM,91,26.5
2566,9/13/2014,2:31:27 AM,91,26.5
2567,9/13/2014,2:31:28 AM,91,26.5
2568,9/13/2014,2:31:29 AM,91,26.5
2569,9/13/2014,2:31:30 AM,91,26.5
2570,9/13/2014,2:31:31 AM,91,26.5
2571,9/13/2014,2:31:32 AM,91,26.5
2572,9/13/2014,2:31:33 AM,91,26.5
2573,9/13/2014,2:31:34 AM,91,26.5
2574,9/13/2014,2:31:35 AM,91,26.5
2575,9/13/2014,2:31:36 AM,91,26.5
2576,9/13/2014,2:31:37 AM,91,26.5
2577,9/13/2014,2:31:38 AM,90,26.5
2578,9/13/2014,2:31:39 AM,90,26.5
2579,9/13/2014,2:31:40 AM,90,26.5
2580,9/13/2014,2:31:41 AM,90,26.5
2581,9/13/2014,2:31:42 AM,90,26.5
2582,9/13/2014,2:31:43 AM,90,26.5
2583,9/13/2014,2:31:44 AM,90,26.5
2584,9/13/2014,2:31:45 AM,90,26.5
2585,9/13/2014,2:31:46 AM,90,26.5
2586,9/13/2014,2:31:47 AM,90,26.5
2587,9/13/2014,2:31:48 AM,89,26.5
2588,9/13/2014,2:31:49 AM,89,26.5
2589,9/13/2014,2:31:50 AM,89,26.5
2590,9/13/2014,2:31:51 AM,89,26.5
2591,9/13/2014,2:31:52 AM,89,26.5
2592,9/13/2014,2:31:53 AM,89,26.5
2593,9/13/2014,2:31:54 AM,89,26.5
2594,9/13/2014,2:31:55 AM,89,26.5
2595,9/13/2014,2:31:56 AM,89,26.5
2596,9/13/2014,2:31:57 AM,88,26.5
2597,9/13/2014,2:31:58 AM,88,26.5
2598,9/13/2014,2:31:59 AM,88,26.5
2599,9/13/2014,2:32:00 AM,88,26.5
2600,9/13/2014,2:32:01 AM,88,26.5
2601,9/13/2014,2:32:02 AM,88,26.5
2602,9/13/2014,2:32:03 AM,88,26.5
2603,9/13/2014,2:32:04 AM,88,26.5
2604,9/13/2014,2:32:05 AM,88,26.5
2605,9/13/2014,2:32:06 AM,88,26.5
2606,9/13/2014,2:32:07 AM,88,26.5
2607,9/13/2014,2:32:08 AM,88,26.5
2608,9/13/2014,2:32:09 AM,88,26.5
2609,9/13/2014,2:32:10 AM,88,26.5
2610,9/13/2014,2:32:11 AM,87,26.5
2611,9/13/2014,2:32:12 AM,87,26.5
2612,9/13/2014,2:32:13 AM,87,26.5
2613,9/13/2014,2:32:14 AM,87,26.5
2614,9/13/2014,2:32:15 AM,87,26.5
2615,9/13/2014,2:32:16 AM,87,26.5
2616,9/13/2014,2:32:17 AM,87,26.5
2617,9/13/2014,2:32:19 AM,87,26.5
2618,9/13/2014,2:32:20 AM,87,26.5
2619,9/13/2014,2:32:21 AM,87,26.5
2620,9/13/2014,2:32:22 AM,87,26.5
2621,9/13/2014,2:32:23 AM,87,26.5
2622,9/13/2014,2:32:24 AM,86,26.5
2623,9/13/2014,2:32:25 AM,86,26.5
2624,9/13/2014,2:32:26 AM,86,26.5
2625,9/13/2014,2:32:27 AM,86,26.5
2626,9/13/2014,2:32:28 AM,86,26.5
2627,9/13/2014,2:32:29 AM,86,26.5
2628,9/13/2014,2:32:30 AM,86,26.5
2629,9/13/2014,2:32:31 AM,86,26.5
2630,9/13/2014,2:32:32 AM,86,26.5
2631,9/13/2014,2:32:33 AM,86,26.5
2632,9/13/2014,2:32:34 AM,86,26.5
2633,9/13/2014,2:32:35 AM,86,26.5
2634,9/13/2014,2:32:36 AM,86,26.5
2635,9/13/2014,2:32:37 AM,85,26.5
2636,9/13/2014,2:32:38 AM,85,26.5
2637,9/13/2014,2:32:39 AM,85,26.5
2638,9/13/2014,2:32:40 AM,85,26.5
2639,9/13/2014,2:32:41 AM,85,26.5
2640,9/13/2014,2:32:42 AM,85,26.5
2641,9/13/2014,2:32:43 AM,85,26.5
2642,9/13/2014,2:32:44 AM,85,26.5
2643,9/13/2014,2:32:45 AM,85,26.5
2644,9/13/2014,2:32:46 AM,85,26.5
2645,9/13/2014,2:32:47 AM,85,26.5
2646,9/13/2014,2:32:48 AM,85,26.5
2647,9/13/2014,2:32:49 AM,84,26.5
2648,9/13/2014,2:32:50 AM,84,26.5
2649,9/13/2014,2:32:51 AM,84,26.5
2650,9/13/2014,2:32:52 AM,84,26.5
2651,9/13/2014,2:32:53 AM,84,26.5
2652,9/13/2014,2:32:54 AM,84,26.5
2653,9/13/2014,2:32:55 AM,84,26.5
2654,9/13/2014,2:32:56 AM,84,26.5
2655,9/13/2014,2:32:57 AM,84,26.5
2656,9/13/2014,2:32:58 AM,84,26.5
2657,9/13/2014,2:32:59 AM,84,26.5
2658,9/13/2014,2:33:00 AM,84,26.5
2659,9/13/2014,2:33:01 AM,83,26.5
2660,9/13/2014,2:33:02 AM,83,26.5
2661,9/13/2014,2:33:03 AM,83,26.5
2662,9/13/2014,2:33:04 AM,83,26.5
2663,9/13/2014,2:33:05 AM,83,26.5
2664,9/13/2014,2:33:06 AM,83,26.5
2665,9/13/2014,2:33:07 AM,83,26.5
2666,9/13/2014,2:33:08 AM,83,26.5
2667,9/13/2014,2:33:09 AM,83,26.5
2668,9/13/2014,2:33:10 AM,83,26.5
2669,9/13/2014,2:33:11 AM,83,26.5
2670,9/13/2014,2:33:12 AM,83,26.5
2671,9/13/2014,2:33:13 AM,83,26.5
2672,9/13/2014,2:33:14 AM,83,26.5
2673,9/13/2014,2:33:15 AM,82,26.5
2674,9/13/2014,2:33:16 AM,82,26.5
2675,9/13/2014,2:33:17 AM,82,26.5
2676,9/13/2014,2:33:18 AM,82,26.5
2677,9/13/2014,2:33:19 AM,82,26.5
2678,9/13/2014,2:33:20 AM,82,26.5
2679,9/13/2014,2:33:21 AM,82,26.5
2680,9/13/2014,2:33:22 AM,82,26.5
2681,9/13/2014,2:33:23 AM,82,26.5
2682,9/13/2014,2:33:24 AM,82,26.5
2683,9/13/2014,2:33:25 AM,82,26.5
2684,9/13/2014,2:33:26 AM,82,26.5
2685,9/13/2014,2:33:27 AM,82,26.5
2686,9/13/2014,2:33:28 AM,82,26.5
2687,9/13/2014,2:33:29 AM,81,26.5
2688,9/13/2014,2:33:31 AM,81,26.5
2689,9/13/2014,2:33:32 AM,81,26.5
2690,9/13/2014,2:33:33 AM,81,26.5
2691,9/13/2014,2:33:34 AM,81,26.5
2692,9/13/2014,2:33:35 AM,81,26.5
2693,9/13/2014,2:33:36 AM,81,26.5
2694,9/13/2014,2:33:37 AM,81,26.5
2695,9/13/2014,2:33:38 AM,81,26.5
2696,9/13/2014,2:33:39 AM,81,26.5
2697,9/13/2014,2:33:40 AM,81,26.5
2698,9/13/2014,2:33:41 AM,80,26.5
2699,9/13/2014,2:33:42 AM,80,26.5
2700,9/13/2014,2:33:43 AM,80,26.5
2701,9/13/2014,2:33:44 AM,80,26.5
2702,9/13/2014,2:33:45 AM,80,26.5
2703,9/13/2014,2:33:46 AM,80,26.5
2704,9/13/2014,2:33:47 AM,80,26.5
2705,9/13/2014,2:33:48 AM,80,26.5
2706,9/13/2014,2:33:49 AM,80,26.5
2707,9/13/2014,2:33:50 AM,80,26.5
2708,9/13/2014,2:33:51 AM,80,26.5
2709,9/13/2014,2:33:52 AM,80,26.5
2710,9/13/2014,2:33:53 AM,80,26.5
2711,9/13/2014,2:33:54 AM,80,26.5
2712,9/13/2014,2:33:55 AM,79,26.5
2713,9/13/2014,2:33:56 AM,79,26.5
2714,9/13/2014,2:33:57 AM,79,26.5
2715,9/13/2014,2:33:58 AM,79,26.5
2716,9/13/2014,2:33:59 AM,79,26.5
2717,9/13/2014,2:34:00 AM,79,26.5
2718,9/13/2014,2:34:01 AM,79,26.5
2719,9/13/2014,2:34:02 AM,79,26.5
2720,9/13/2014,2:34:03 AM,79,26.5
2721,9/13/2014,2:34:04 AM,79,26.5
2722,9/13/2014,2:34:05 AM,79,26.5
2723,9/13/2014,2:34:06 AM,79,26.5
2724,9/13/2014,2:34:07 AM,79,26.5
2725,9/13/2014,2:34:08 AM,79,26.5
2726,9/13/2014,2:34:09 AM,79,26.5
2727,9/13/2014,2:34:10 AM,79,26.5
2728,9/13/2014,2:34:11 AM,78,26.5
2729,9/13/2014,2:34:12 AM,78,26.5
2730,9/13/2014,2:34:13 AM,78,26.5
2731,9/13/2014,2:34:14 AM,78,26.5
2732,9/13/2014,2:34:15 AM,78,26.5
2733,9/13/2014,2:34:16 AM,78,26.5
2734,9/13/2014,2:34:17 AM,78,26.5
2735,9/13/2014,2:34:18 AM,78,26.5
2736,9/13/2014,2:34:19 AM,78,26.5
2737,9/13/2014,2:34:20 AM,78,26.5
2738,9/13/2014,2:34:21 AM,78,26.5
2739,9/13/2014,2:34:22 AM,78,26.5
2740,9/13/2014,2:34:23 AM,78,26.5
2741,9/13/2014,2:34:24 AM,77,26.5
2742,9/13/2014,2:34:25 AM,77,26.5
2743,9/13/2014,2:34:26 AM,77,26.5
2744,9/13/2014,2:34:27 AM,77,26.5
2745,9/13/2014,2:34:28 AM,77,26.5
2746,9/13/2014,2:34:29 AM,77,26.5
2747,9/13/2014,2:34:30 AM,77,26.5
2748,9/13/2014,2:34:31 AM,77,26.5
2749,9/13/2014,2:34:32 AM,77,26.5
2750,9/13/2014,2:34:33 AM,77,26.5
2751,9/13/2014,2:34:34 AM,77,26.5
2752,9/13/2014,2:34:35 AM,77,26.5
2753,9/13/2014,2:34:36 AM,77,26.5
2754,9/13/2014,2:34:37 AM,77,26.5
2755,9/13/2014,2:34:38 AM,77,26.5
2756,9/13/2014,2:34:39 AM,77,26.5
2757,9/13/2014,2:34:40 AM,76,26.5
2758,9/13/2014,2:34:41 AM,76,26.5
2759,9/13/2014,2:34:42 AM,76,26.5
2760,9/13/2014,2:34:44 AM,76,26.5
2761,9/13/2014,2:34:45 AM,76,26.5
2762,9/13/2014,2:34:46 AM,76,26.5
2763,9/13/2014,2:34:47 AM,76,26.5
2764,9/13/2014,2:34:48 AM,76,26.5
2765,9/13/2014,2:34:49 AM,76,26.5
2766,9/13/2014,2:34:50 AM,76,26.5
2767,9/13/2014,2:34:51 AM,76,26.5
2768,9/13/2014,2:34:52 AM,76,26.5
2769,9/13/2014,2:34:53 AM,76,26.5
2770,9/13/2014,2:34:54 AM,76,26.5
2771,9/13/2014,2:34:55 AM,76,26.5
2772,9/13/2014,2:34:56 AM,76,26.5
2773,9/13/2014,2:34:57 AM,75,26.5
2774,9/13/2014,2:34:58 AM,75,26.5
2775,9/13/2014,2:34:59 AM,75,26.5
2776,9/13/2014,2:35:00 AM,75,26.5
2777,9/13/2014,2:35:01 AM,75,26.5
2778,9/13/2014,2:35:02 AM,75,26.5
2779,9/13/2014,2:35:03 AM,75,26.5
2780,9/13/2014,2:35:04 AM,75,26.5
2781,9/13/2014,2:35:05 AM,75,26.5
2782,9/13/2014,2:35:06 AM,75,26.5
2783,9/13/2014,2:35:07 AM,75,26.5
2784,9/13/2014,2:35:08 AM,75,26.5
2785,9/13/2014,2:35:09 AM,75,26.5
2786,9/13/2014,2:35:10 AM,75,26.5
2787,9/13/2014,2:35:11 AM,74,26.5
2788,9/13/2014,2:35:12 AM,74,26.5
2789,9/13/2014,2:35:13 AM,74,26.5
2790,9/13/2014,2:35:14 AM,74,26.5
2791,9/13/2014,2:35:15 AM,74,26.5
2792,9/13/2014,2:35:16 AM,74,26.5
2793,9/13/2014,2:35:17 AM,74,26.5
2794,9/13/2014,2:35:18 AM,74,26.5
2795,9/13/2014,2:35:19 AM,74,26.5
2796,9/13/2014,2:35:20 AM,74,26.5
2797,9/13/2014,2:35:21 AM,74,26.5
2798,9/13/2014,2:35:22 AM,74,26.5
2799,9/13/2014,2:35:23 AM,74,26.5
2800,9/13/2014,2:35:24 AM,74,26.5
2801,9/13/2014,2:35:25 AM,74,26.5
2802,9/13/2014,2:35:26 AM,74,26.5
2803,9/13/2014,2:35:27 AM,74,26.5
2804,9/13/2014,2:35:28 AM,74,26.5
2805,9/13/2014,2:35:29 AM,74,26.5
2806,9/13/2014,2:35:30 AM,73,26.5
2807,9/13/2014,2:35:31 AM,73,26.5
2808,9/13/2014,2:35:32 AM,73,26.5
2809,9/13/2014,2:35:33 AM,73,26.5
2810,9/13/2014,2:35:34 AM,73,26.5
2811,9/13/2014,2:35:35 AM,73,26.5
2812,9/13/2014,2:35:36 AM,73,26.5
2813,9/13/2014,2:35:37 AM,73,26.5
2814,9/13/2014,2:35:38 AM,73,26.5
2815,9/13/2014,2:35:39 AM,73,26.5
2816,9/13/2014,2:35:40 AM,73,26.5
2817,9/13/2014,2:35:41 AM,73,26.5
2818,9/13/2014,2:35:42 AM,73,26.5
2819,9/13/2014,2:35:43 AM,73,26.5
2820,9/13/2014,2:35:44 AM,73,26.5
2821,9/13/2014,2:35:45 AM,72,26.5
2822,9/13/2014,2:35:46 AM,72,26.5
2823,9/13/2014,2:35:47 AM,72,26.5
2824,9/13/2014,2:35:48 AM,72,26.5
2825,9/13/2014,2:35:49 AM,72,26.5
2826,9/13/2014,2:35:50 AM,72,26.5
2827,9/13/2014,2:35:51 AM,72,26.5
2828,9/13/2014,2:35:52 AM,72,26.5
2829,9/13/2014,2:35:53 AM,72,26.5
2830,9/13/2014,2:35:54 AM,72,26.5
2831,9/13/2014,2:35:56 AM,72,26.5
2832,9/13/2014,2:35:57 AM,72,26.5
2833,9/13/2014,2:35:58 AM,72,26.5
2834,9/13/2014,2:35:59 AM,72,26.5
2835,9/13/2014,2:36:00 AM,72,26.5
2836,9/13/2014,2:36:01 AM,72,26.5
2837,9/13/2014,2:36:02 AM,71,26.5
2838,9/13/2014,2:36:03 AM,71,26.5
2839,9/13/2014,2:36:04 AM,71,26.5
2840,9/13/2014,2:36:05 AM,71,26.5
2841,9/13/2014,2:36:06 AM,71,26.5
2842,9/13/2014,2:36:07 AM,71,26.5
2843,9/13/2014,2:36:08 AM,71,26.5
2844,9/13/2014,2:36:09 AM,71,26.5
2845,9/13/2014,2:36:10 AM,71,26.5
2846,9/13/2014,2:36:11 AM,71,26.5
2847,9/13/2014,2:36:12 AM,71,26.5
2848,9/13/2014,2:36:13 AM,71,26.5
2849,9/13/2014,2:36:14 AM,71,26.5
2850,9/13/2014,2:36:15 AM,71,26.5
2851,9/13/2014,2:36:16 AM,71,26.5
2852,9/13/2014,2:36:17 AM,70,26.5
2853,9/13/2014,2:36:18 AM,70,26.5
2854,9/13/2014,2:36:19 AM,70,26.5
2855,9/13/2014,2:36:20 AM,70,26.5
2856,9/13/2014,2:36:21 AM,70,26.5
2857,9/13/2014,2:36:22 AM,70,26.5
2858,9/13/2014,2:36:23 AM,70,26.5
2859,9/13/2014,2:36:24 AM,70,26.5
2860,9/13/2014,2:36:25 AM,70,26.5
2861,9/13/2014,2:36:26 AM,70,26.5
2862,9/13/2014,2:36:27 AM,70,26.5
2863,9/13/2014,2:36:28 AM,70,26.5
2864,9/13/2014,2:36:29 AM,70,26.5
2865,9/13/2014,2:36:30 AM,70,26.5
2866,9/13/2014,2:36:31 AM,70,26.5
2867,9/13/2014,2:36:32 AM,70,26.5
2868,9/13/2014,2:36:33 AM,70,26.5
2869,9/13/2014,2:36:34 AM,70,26.5
2870,9/13/2014,2:36:35 AM,70,26.5
2871,9/13/2014,2:36:36 AM,70,26.5
2872,9/13/2014,2:36:37 AM,70,26.5
2873,9/13/2014,2:36:38 AM,70,26.5
2874,9/13/2014,2:36:39 AM,70,26.5
2875,9/13/2014,2:36:40 AM,70,26.5
2876,9/13/2014,2:36:41 AM,69,26.5
2877,9/13/2014,2:36:42 AM,69,26.5
2878,9/13/2014,2:36:43 AM,69,26.5
2879,9/13/2014,2:36:44 AM,69,26.5
2880,9/13/2014,2:36:45 AM,69,26.5
2881,9/13/2014,2:36:46 AM,69,26.5
2882,9/13/2014,2:36:47 AM,69,26.5
2883,9/13/2014,2:36:48 AM,69,26.5
2884,9/13/2014,2:36:49 AM,69,26.5
2885,9/13/2014,2:36:50 AM,69,26.5
2886,9/13/2014,2:36:51 AM,69,26.5
2887,9/13/2014,2:36:52 AM,69,26.5
2888,9/13/2014,2:36:53 AM,69,26.5
2889,9/13/2014,2:36:54 AM,69,26.5
2890,9/13/2014,2:36:55 AM,69,26.5
2891,9/13/2014,2:36:56 AM,69,26.5
2892,9/13/2014,2:36:57 AM,69,26.5
2893,9/13/2014,2:36:58 AM,68,26.5
2894,9/13/2014,2:36:59 AM,68,26.5
2895,9/13/2014,2:37:00 AM,68,26.5
2896,9/13/2014,2:37:01 AM,68,26.5
2897,9/13/2014,2:37:02 AM,68,26.5
2898,9/13/2014,2:37:03 AM,68,26.5
2899,9/13/2014,2:37:04 AM,68,26.5
2900,9/13/2014,2:37:05 AM,68,26.5
2901,9/13/2014,2:37:06 AM,68,26.5
2902,9/13/2014,2:37:07 AM,68,26.5
2903,9/13/2014,2:37:09 AM,68,26.5
2904,9/13/2014,2:37:10 AM,68,26.5
2905,9/13/2014,2:37:11 AM,68,26.5
2906,9/13/2014,2:37:12 AM,68,26.5
2907,9/13/2014,2:37:13 AM,68,26.5
2908,9/13/2014,2:37:14 AM,68,26.5
2909,9/13/2014,2:37:15 AM,68,26.5
2910,9/13/2014,2:37:16 AM,68,26.5
2911,9/13/2014,2:37:17 AM,68,26.5
2912,9/13/2014,2:37:18 AM,68,26.5
2913,9/13/2014,2:37:19 AM,68,26.5
2914,9/13/2014,2:37:20 AM,68,26.5
2915,9/13/2014,2:37:21 AM,68,26.5
2916,9/13/2014,2:37:22 AM,68,26.5
2917,9/13/2014,2:37:23 AM,67,26.5
2918,9/13/2014,2:37:24 AM,67,26.5
2919,9/13/2014,2:37:25 AM,67,26.5
2920,9/13/2014,2:37:26 AM,67,26.5
2921,9/13/2014,2:37:27 AM,67,26.5
2922,9/13/2014,2:37:28 AM,67,26.5
2923,9/13/2014,2:37:29 AM,67,26.5
2924,9/13/2014,2:37:30 AM,67,26.5
2925,9/13/2014,2:37:31 AM,67,26.5
2926,9/13/2014,2:37:32 AM,67,26.5
2927,9/13/2014,2:37:33 AM,67,26.5
2928,9/13/2014,2:37:34 AM,67,26.5
2929,9/13/2014,2:37:35 AM,67,26.5
2930,9/13/2014,2:37:36 AM,67,26.5
2931,9/13/2014,2:37:37 AM,67,26.5
2932,9/13/2014,2:37:38 AM,67,26.5
2933,9/13/2014,2:37:39 AM,67,26.5
2934,9/13/2014,2:37:40 AM,67,26.5
2935,9/13/2014,2:37:41 AM,67,26.5
2936,9/13/2014,2:37:42 AM,67,26.5
2937,9/13/2014,2:37:43 AM,66,26.5
2938,9/13/2014,2:37:44 AM,66,26.5
2939,9/13/2014,2:37:45 AM,66,26.5
2940,9/13/2014,2:37:46 AM,66,26.5
2941,9/13/2014,2:37:47 AM,66,26.5
2942,9/13/2014,2:37:48 AM,66,26.5
2943,9/13/2014,2:37:49 AM,66,26.5
2944,9/13/2014,2:37:50 AM,66,26.5
2945,9/13/2014,2:37:51 AM,66,26.5
2946,9/13/2014,2:37:52 AM,66,26.5
2947,9/13/2014,2:37:53 AM,66,26.5
2948,9/13/2014,2:37:54 AM,66,26.5
2949,9/13/2014,2:37:55 AM,66,26.5
2950,9/13/2014,2:37:56 AM,66,26.5
2951,9/13/2014,2:37:57 AM,66,26.5
2952,9/13/2014,2:37:58 AM,66,26.5
2953,9/13/2014,2:37:59 AM,65,26.5
2954,9/13/2014,2:38:00 AM,65,26.5
2955,9/13/2014,2:38:01 AM,65,26.5
2956,9/13/2014,2:38:02 AM,65,26.5
2957,9/13/2014,2:38:03 AM,65,26.5
2958,9/13/2014,2:38:04 AM,65,26.5
2959,9/13/2014,2:38:05 AM,65,26.5
2960,9/13/2014,2:38:06 AM,65,26.5
2961,9/13/2014,2:38:07 AM,65,26.5
2962,9/13/2014,2:38:08 AM,65,26.5
2963,9/13/2014,2:38:09 AM,65,26.5
2964,9/13/2014,2:38:10 AM,65,26.5
2965,9/13/2014,2:38:11 AM,65,26.5
2966,9/13/2014,2:38:12 AM,65,26.5
2967,9/13/2014,2:38:13 AM,65,26.5
2968,9/13/2014,2:38:14 AM,65,26.5
2969,9/13/2014,2:38:15 AM,65,26.5
2970,9/13/2014,2:38:16 AM,65,26.5
2971,9/13/2014,2:38:17 AM,65,26.5
2972,9/13/2014,2:38:18 AM,64,26.5
2973,9/13/2014,2:38:19 AM,64,26.5
2974,9/13/2014,2:38:21 AM,64,26.5
2975,9/13/2014,2:38:22 AM,64,26.5
2976,9/13/2014,2:38:23 AM,64,26.5
2977,9/13/2014,2:38:24 AM,64,26.5
2978,9/13/2014,2:38:25 AM,64,26.5
2979,9/13/2014,2:38:26 AM,64,26.5
2980,9/13/2014,2:38:27 AM,64,26.5
2981,9/13/2014,2:38:28 AM,64,26.5
2982,9/13/2014,2:38:29 AM,64,26.5
2983,9/13/2014,2:38:30 AM,64,26.5
2984,9/13/2014,2:38:31 AM,64,26.5
2985,9/13/2014,2:38:32 AM,64,26.5
2986,9/13/2014,2:38:33 AM,64,26.5
2987,9/13/2014,2:38:34 AM,64,26.5
2988,9/13/2014,2:38:35 AM,64,26.5
2989,9/13/2014,2:38:36 AM,64,26.5
2990,9/13/2014,2:38:37 AM,64,26.5
2991,9/13/2014,2:38:38 AM,64,26.5
2992,9/13/2014,2:38:39 AM,64,26.5
2993,9/13/2014,2:38:40 AM,64,26.5
2994,9/13/2014,2:38:41 AM,64,26.5
2995,9/13/2014,2:38:42 AM,64,26.5
2996,9/13/2014,2:38:43 AM,64,26.5
2997,9/13/2014,2:38:44 AM,64,26.5
2998,9/13/2014,2:38:45 AM,64,26.5
2999,9/13/2014,2:38:46 AM,63,26.5
3000,9/13/2014,2:38:47 AM,63,26.5
3001,9/13/2014,2:38:48 AM,63,26.5
3002,9/13/2014,2:38:49 AM,63,26.5
3003,9/13/2014,2:38:50 AM,63,26.5
3004,9/13/2014,2:38:51 AM,63,26.5
3005,9/13/2014,2:38:52 AM,63,26.5
3006,9/13/2014,2:38:53 AM,63,26.5
3007,9/13/2014,2:38:54 AM,63,26.5
3008,9/13/2014,2:38:55 AM,63,26.5
3009,9/13/2014,2:38:56 AM,63,26.5
3010,9/13/2014,2:38:57 AM,63,26.5
3011,9/13/2014,2:38:58 AM,63,26.5
3012,9/13/2014,2:38:59 AM,63,26.5
3013,9/13/2014,2:39:00 AM,63,26.5
